user_id,condition,user_finish_id,account,accountsOrder,justification,aor,num_messages,account_suspension,account_confidence,account_duration
9845df85-7df4-4cd8-a37e-019423611a3f,crowd,bb95e4,1,45321,"Here is the word again that should be removed from our vocabulary. Not only the author called the person a very harsh, demeaning, and offensive name. The author also pray that they will die a painful death. Very crude and uncalled for",1.0,1,Suspend,5.0,6.486
9845df85-7df4-4cd8-a37e-019423611a3f,crowd,bb95e4,2,45321,This is a death threat. It is not a joke and should be taken seriously. Not only this person would want to kill but also mock the person that he/she killed. This should not be allowed. Violence is not the answer and they need to be suspended forever,0.75,1,Suspend,5.0,4.655
9845df85-7df4-4cd8-a37e-019423611a3f,crowd,bb95e4,3,45321,This word is derogatory and should not be uttered or written at any capacity. It implies that the author is homophobic with limited vocabulary. This promotes nothing good and only evoke hate. It fills me with rage just reading this.,0.5,1,Suspend,4.99,6.422
9845df85-7df4-4cd8-a37e-019423611a3f,crowd,bb95e4,4,45321,This does not contain any context that will deem that it is offensive. Evidence for what? Nothing is negative on this message,0.25,10,Do not suspend,4.35,18.897
9845df85-7df4-4cd8-a37e-019423611a3f,crowd,bb95e4,5,45321,This is a very positive message. Tha author is complementing the people in her life that was an influence to them in a positive way. She/He was able to start the venture because of the great people around Him/Her,0.0,1,Do not suspend,5.0,6.094
88600857-d80d-4c7a-a5b9-212efa837b2b,ai,5b2a93,1,24153,"Not only did Account 3 use hate speech against others, but they also wished for the ""painful"" deaths of not only the users that they were harassing, but also their dog too.",1.0,2,Suspend,4.99,6.4
88600857-d80d-4c7a-a5b9-212efa837b2b,ai,5b2a93,2,24153,"On multiple occasions, Account 1 not only threatened other users, but also used hate speech against them as well. This was not just a single isolated incident.",0.75,2,Suspend,5.0,5.537
88600857-d80d-4c7a-a5b9-212efa837b2b,ai,5b2a93,3,24153,"Account 5 repeatedly used hate speech against other users, as well as harassed them and their family.",0.5,3,Suspend,5.0,5.262
88600857-d80d-4c7a-a5b9-212efa837b2b,ai,5b2a93,4,24153,"On at least three separate occasions Account 2 threatened to physically harm, and potentially even murder, other users.",0.25,11,Suspend,3.97,5.055
88600857-d80d-4c7a-a5b9-212efa837b2b,ai,5b2a93,5,24153,"In the five sampled messages I saw from Account 4, there was no offensive content in any of them. I did not feel it necessary to continue to investigate, as their posts did not ring any bells of suspicion.",0.0,5,Do not suspend,4.72,3.211
99b188e5-7a7e-415c-a0a0-fc526b70df99,ai,1437c1,1,15423,Every message was filled with hate speech and language that isn't suitable. Violence was even mentioned.,1.0,3,Suspend,4.75,10.275
99b188e5-7a7e-415c-a0a0-fc526b70df99,ai,1437c1,2,15423,This account continuously used derogatory language and spoke of violence against other individuals. This absolutely crosses the line and is an immediate means for suspension.,0.75,2,Suspend,4.94,4.192
99b188e5-7a7e-415c-a0a0-fc526b70df99,ai,1437c1,3,15423,"This one was a little difficult as free speech is a thing, but the amount of derogatory and vulgar language used in some of the tweets cannot be ignored. It's possible that this account got hacked, but even so suspending it is the best option.",0.5,9,Suspend,3.38,4.827
99b188e5-7a7e-415c-a0a0-fc526b70df99,ai,1437c1,4,15423,This account had messages where they spoke of violence and threatened to kill another individual. That to me is an immediate means for suspension.,0.25,7,Suspend,3.85,5.038
99b188e5-7a7e-415c-a0a0-fc526b70df99,ai,1437c1,5,15423,There is nothing vulgar or inappropriate being said by this account. This account actually seems very well mannered.,0.0,4,Do not suspend,4.79,12.947
208559c2-6d8a-4abe-a680-1ff1d4748c20,crowd,450041,1,13425,It appears that most of his messages are offensive. It seems the account loves to post offensive messages.,1.0,3,Suspend,5.0,4.374
208559c2-6d8a-4abe-a680-1ff1d4748c20,crowd,450041,2,13425,"Most of the account message where offensive , its appears to be a standard behavior of the account.",0.75,4,Suspend,5.0,3.827
208559c2-6d8a-4abe-a680-1ff1d4748c20,crowd,450041,3,13425,"This seems like a typical person who just got a bad day. Most messages are not offensive, i think he got pissed of once a whole. perhaps a warning message before suspending if it repeated.",0.5,5,Do not suspend,2.0,8.003
208559c2-6d8a-4abe-a680-1ff1d4748c20,crowd,450041,4,13425,None of the account messages appeared offensive.,0.25,4,Do not suspend,3.0,6.131
208559c2-6d8a-4abe-a680-1ff1d4748c20,crowd,450041,5,13425,Account messages where not offensive in anyway,0.0,5,Do not suspend,5.0,3.972
4f735381-9724-44b2-9342-ac59dc98703b,crowd,8769ae,1,51342,"I felt like regardless of whether of messages were not offensive, the offensive language and threats were harmful and needed accountability. I feel very confident this account needed to be suspended and stand by that. ",1.0,2,Suspend,5.0,3.803
4f735381-9724-44b2-9342-ac59dc98703b,crowd,8769ae,2,51342,I tried to always read at least two messages. I don't know why I continued to read as the first two alone were offensive enough to justify suspending in my opinion. I'm surprised my confidence wasn't a 5 on this one.,0.75,4,Suspend,4.6,5.322
4f735381-9724-44b2-9342-ac59dc98703b,crowd,8769ae,3,51342,"While some messages were unoffensive, the language and threats in the offensive messages are not accepted and the account needed to suspended. After reading this I would actually increase my confidence level to a 5.",0.5,5,Suspend,4.0,6.049
4f735381-9724-44b2-9342-ac59dc98703b,crowd,8769ae,4,51342,I was really unsure whether to suspend or not with this account. I don't feel confident I made the right decision so I would lower my confidence rereading these messages. It was hard to understand the context.,0.25,8,Do not suspend,2.5,9.285
4f735381-9724-44b2-9342-ac59dc98703b,crowd,8769ae,5,51342,"I read three messages and none were offensive. I felt confident that this account did not need to be suspended. However, I only read 3 and this was the first account. After going through all of them, I would probably decrease my confidence. ",0.0,3,Do not suspend,5.0,6.402
2b8b56f8-c05a-42fb-b4df-0c65b98aaa30,ai,8ad46d,1,54213,Both messages are offensive so it was very simple in my reasoning.,1.0,2,Suspend,5.0,2.189
2b8b56f8-c05a-42fb-b4df-0c65b98aaa30,ai,8ad46d,2,54213,Both messages are extremely offensive and was very easy to suspend them.,0.75,2,Suspend,5.0,2.587
2b8b56f8-c05a-42fb-b4df-0c65b98aaa30,ai,8ad46d,3,54213,2 out of 3 were offensive so it was easy to decide.,0.5,3,Suspend,5.0,1.91
2b8b56f8-c05a-42fb-b4df-0c65b98aaa30,ai,8ad46d,4,54213,"Although most of the messages were not offensive, message 3 should not be allowed and is the reason I suspended the account.",0.25,4,Suspend,3.38,6.349
2b8b56f8-c05a-42fb-b4df-0c65b98aaa30,ai,8ad46d,5,54213,The message from this account is not offensive at all.,0.0,1,Do not suspend,5.0,3.836
7cfda785-98a2-472e-a1e6-6a8ed3097a46,control,26bc4f,1,14325,"They should be suspended based on the 3 messages, all 3 are highly offensive and down right rude and disrespectful.",1.0,3,Suspend,4.99,6.429
7cfda785-98a2-472e-a1e6-6a8ed3097a46,control,26bc4f,2,14325,"Both messages are highly offensive, the first one is threatening a person's life. I would suspend based on that.",0.75,2,Suspend,4.77,3.685
7cfda785-98a2-472e-a1e6-6a8ed3097a46,control,26bc4f,3,14325,"The first message is offensive and highly inappropriate and rude, which is why I chose suspend.",0.5,1,Suspend,4.74,5.091
7cfda785-98a2-472e-a1e6-6a8ed3097a46,control,26bc4f,4,14325,"The first 2 messages do not seem offensive until the 3rd one. The 3rd message is highly offensive and threatening, I would suspend based on that.",0.25,3,Suspend,4.07,4.774
7cfda785-98a2-472e-a1e6-6a8ed3097a46,control,26bc4f,5,14325,"All 3 messages are not offensive at all, do not contain offensive language. I would not suspend based on that.",0.0,3,Do not suspend,4.66,5.196
072b5771-c2f1-44fc-a979-f0bb4a65af83,ai,7e575f,1,42315,I believe using bad words is not accepted in our society. Due to that i chose that option.,1.0,3,Suspend,1.99,4.284
072b5771-c2f1-44fc-a979-f0bb4a65af83,ai,7e575f,2,42315,Insulting people is very offensive as someone has commited suicide before due to insult she received online due to that i believe is not permitable.,0.75,3,Suspend,4.95,5.515
072b5771-c2f1-44fc-a979-f0bb4a65af83,ai,7e575f,3,42315,"Is the same as Account 2, insult is very harmful in our society and it shouldn`t be allowed. ",0.5,3,Suspend,3.99,3.6
072b5771-c2f1-44fc-a979-f0bb4a65af83,ai,7e575f,4,42315,My responds is that the tweets are very offensive for human as it might lead to death and or suicidal.,0.25,3,Suspend,4.96,8.321
072b5771-c2f1-44fc-a979-f0bb4a65af83,ai,7e575f,5,42315,There are no such a harmful words in that tweets only showing concern about what the person believes or think.,0.0,3,Do not suspend,4.95,6.664
84b657d3-173e-4e77-81fc-347f9e66cedc,control,ede29e,1,43521,Used a slur and wished death. Automatic suspension.,1.0,1,Suspend,5.0,3.615
84b657d3-173e-4e77-81fc-347f9e66cedc,control,ede29e,2,43521,They threatened violence and to kill someone. Automatic suspension.,0.75,1,Suspend,5.0,3.815
84b657d3-173e-4e77-81fc-347f9e66cedc,control,ede29e,3,43521,Used a slur. I will suspend any account who uses this. That is all I needed to see from this account. I didn't need to view any other messages.,0.5,1,Suspend,5.0,4.716
84b657d3-173e-4e77-81fc-347f9e66cedc,control,ede29e,4,43521,They threatened death and violence and used a slur. Automatic suspension in my book.,0.25,6,Suspend,4.82,7.163
84b657d3-173e-4e77-81fc-347f9e66cedc,control,ede29e,5,43521,I didn't view any offensive messages for this account to suspend.,0.0,5,Do not suspend,5.0,4.022
ec167a1b-45f9-468d-8710-e649e58705a5,control,a11583,1,45321,Abusive and wishes death to someone,1.0,1,Suspend,4.75,7.676
ec167a1b-45f9-468d-8710-e649e58705a5,control,a11583,2,45321,Violence and threat,0.75,1,Suspend,5.0,3.731
ec167a1b-45f9-468d-8710-e649e58705a5,control,a11583,3,45321,Inciting and abusive - although no imminent threats it was offensive and insighting and voted to suspend.,0.5,5,Suspend,4.5,7.826
ec167a1b-45f9-468d-8710-e649e58705a5,control,a11583,4,45321,Found nothing offensive in the posts,0.25,3,Suspend,5.0,5.693
ec167a1b-45f9-468d-8710-e649e58705a5,control,a11583,5,45321,"Although I did not have the same degree of confidence, I felt with good certainty that there was nothing offensive enough to suspend the account.",0.0,4,Do not suspend,4.01,5.597
026448b8-5620-4d5c-9b2e-863b792e9fbf,control,501ec1,1,43152,language and wish hrm and death to a person is not accepible,1.0,1,Suspend,4.05,7.197
026448b8-5620-4d5c-9b2e-863b792e9fbf,control,501ec1,2,43152,this means to harm a person,0.75,1,Suspend,4.3,5.464
026448b8-5620-4d5c-9b2e-863b792e9fbf,control,501ec1,3,43152,The language and stating what the issue is offensive,0.5,1,Suspend,4.01,8.808
026448b8-5620-4d5c-9b2e-863b792e9fbf,control,501ec1,4,43152,"this is just a statement, not offensive",0.25,1,Do not suspend,3.71,11.021
026448b8-5620-4d5c-9b2e-863b792e9fbf,control,501ec1,5,43152,This was a praise to a group of people,0.0,1,Do not suspend,5.0,5.486
212c5a83-f2dd-4846-9863-ecdc66b28eb7,control,78cf32,1,15432,"Both messages were clearly offensive, therefore I decided to suspend the account. ",1.0,2,Suspend,5.0,8.984
212c5a83-f2dd-4846-9863-ecdc66b28eb7,control,78cf32,2,15432,No reason to look at any other messages. This one was enough to suspend the account.,0.75,1,Suspend,5.0,8.874
212c5a83-f2dd-4846-9863-ecdc66b28eb7,control,78cf32,3,15432,A few of the messages were extremely offensive that I had to suspend this account.,0.5,3,Suspend,5.0,8.308
212c5a83-f2dd-4846-9863-ecdc66b28eb7,control,78cf32,4,15432,"Looking back, I think I should have suspended this account because of the one offensive message. The other ones were not offensive.  ",0.25,6,Do not suspend,4.47,8.157
212c5a83-f2dd-4846-9863-ecdc66b28eb7,control,78cf32,5,15432,"The messages seemed more like heart-warming, emotional ones. I didn't see anything offensive. ",0.0,2,Do not suspend,5.0,8.426
734eabed-0b80-4378-a328-fd016aa2b999,control,746370,1,41352,This user uses offensive hate filled language multiple times. The first two messages indicated future instances of doing just the same - spreading hate.,1.0,2,Suspend,5.0,5.789
734eabed-0b80-4378-a328-fd016aa2b999,control,746370,2,41352,"This account had threats of violence and hate speech in just the first two messages, which I think it sufficient to suspend the account.",0.75,2,Suspend,5.0,4.218
734eabed-0b80-4378-a328-fd016aa2b999,control,746370,3,41352,"While not all messages were offensive, the balance of just the first few gave me an indication that they would continue to use hate speech.",0.5,3,Suspend,5.0,6.223
734eabed-0b80-4378-a328-fd016aa2b999,control,746370,4,41352,"While a few messages were not offensive, the threat to kill someone is enough justification to kick them off the platform.",0.25,5,Suspend,4.09,14.679
734eabed-0b80-4378-a328-fd016aa2b999,control,746370,5,41352,"The messages here were very benign, and showed no signs of offensive behaviors.",0.0,4,Do not suspend,5.0,5.959
01aad1a0-5ec4-4a9b-a571-a2880a1476be,ai,2d2113,1,15432,"Homophobic language, death threats, threats of animal cruelty. ",1.0,2,Suspend,5.0,5.212
01aad1a0-5ec4-4a9b-a571-a2880a1476be,ai,2d2113,2,15432,Death threats.,0.75,1,Suspend,5.0,3.582
01aad1a0-5ec4-4a9b-a571-a2880a1476be,ai,2d2113,3,15432,Homophobic language.,0.5,1,Suspend,5.0,4.105
01aad1a0-5ec4-4a9b-a571-a2880a1476be,ai,2d2113,4,15432,Nothing offensive. The user is just expressing positive emotions. The first message wasn't offensive-- they are setting boundaries.,0.25,2,Do not suspend,5.0,8.859
01aad1a0-5ec4-4a9b-a571-a2880a1476be,ai,2d2113,5,15432,There is nothing offensive here. Positive language about feelings and experiences.,0.0,2,Do not suspend,5.0,3.589
66cbbbc9-3a65-4a6b-920e-f98a52b29a72,control,3be8ed,1,15342,The account used multiple slurs and told someone to die. This is offensive.,1.0,5,Suspend,3.51,15.903
66cbbbc9-3a65-4a6b-920e-f98a52b29a72,control,3be8ed,2,15342,"There were multiple threats and multiple slurs, but very little actual conversation. This wouldn't contribute much to the platform and was very offensive, so the account appeared to deserve suspension.",0.75,6,Suspend,2.77,4.263
66cbbbc9-3a65-4a6b-920e-f98a52b29a72,control,3be8ed,3,15342,"Some posts were just conversation, some were full of slurs. There was a clear pattern of harassment using slurs, so the account deserved suspension (it was not a case of one slur, one time as far as I could tell, it was a regular thing)",0.5,6,Suspend,3.54,6.256
66cbbbc9-3a65-4a6b-920e-f98a52b29a72,control,3be8ed,4,15342,"This account generally took part in conversations. Though it definitely did express a threat and use a slur, it was only one time and did not show a larger pattern (perhaps it might have if I had gone through more tweets).",0.25,5,Do not suspend,3.42,3.904
66cbbbc9-3a65-4a6b-920e-f98a52b29a72,control,3be8ed,5,15342,"This account did not attack and anyone, used no slurs, and engaged in conversation instead. No reason to suspend.",0.0,5,Do not suspend,5.0,7.529
c44e69cf-f4f8-49b8-b6bd-dd591e275204,ai,71209e,1,34152,Account 3 made offensive and homophobic remarks and should not be able to message or use their acccount.,1.0,1,Suspend,5.0,3.203
c44e69cf-f4f8-49b8-b6bd-dd591e275204,ai,71209e,2,34152,Account 5 threatened violence and murder and should obviously be suspended.,0.75,1,Suspend,5.0,3.969
c44e69cf-f4f8-49b8-b6bd-dd591e275204,ai,71209e,3,34152,Account 1 made extremely offensive remarks that would be classified as verbal assault if said face-to-face in real life.,0.5,1,Suspend,4.0,4.721
c44e69cf-f4f8-49b8-b6bd-dd591e275204,ai,71209e,4,34152,Account 2 did not say anything offensive. Their tweets comply with terms of service and protected by free speech.,0.25,1,Do not suspend,5.0,5.91
c44e69cf-f4f8-49b8-b6bd-dd591e275204,ai,71209e,5,34152,Account 4 used free speech and did not violated any guidelines or said anything offensive.,0.0,3,Do not suspend,5.0,2.922
ef9c5afc-1fa8-4d6d-9406-64bd5f047b2a,crowd,fe41d8,1,51432,"Every message was not only negative, but extremely threatening and offensive. The messages indicate that whomever is sending them should not have a platform to spread this hateful, bigoted, racist and violent speech and should be suspended.",1.0,3,Suspend,5.0,3.384
ef9c5afc-1fa8-4d6d-9406-64bd5f047b2a,crowd,fe41d8,2,51432,"Most of the messages are violent, threatening and hateful, with some suggesting the person will take direct violence to harm a person, so the account should be banned. ",0.75,6,Suspend,5.0,4.002
ef9c5afc-1fa8-4d6d-9406-64bd5f047b2a,crowd,fe41d8,3,51432,The majority of the messages are targeting others and spewing offensive hate speech and this account should be banned. This is harassment and unacceptable messaging that should lead to a suspension.,0.5,5,Suspend,4.52,5.055
ef9c5afc-1fa8-4d6d-9406-64bd5f047b2a,crowd,fe41d8,4,51432,"There were a few threatening messages that indicated that the person threatened to commit violence and kill someone, so no matter the amount of neutral or non-offensive messages, this account should be suspended permanently. ",0.25,7,Suspend,4.01,4.884
ef9c5afc-1fa8-4d6d-9406-64bd5f047b2a,crowd,fe41d8,5,51432,"None of the messages even bordered on offensive so I had no reason to suspend the account. Nothing in the messages had a tinge of negativity, and all were silly or positive or conveyed a positive non-judgmental emotion. ",0.0,4,Do not suspend,5.0,3.516
304298ef-5fc6-4f7c-b744-61b877e0cee7,crowd,93c6d3,1,21354,It is extremely hateful,1.0,1,Suspend,4.98,6.75
304298ef-5fc6-4f7c-b744-61b877e0cee7,crowd,93c6d3,2,21354,Its a threat and should not be allowed,0.75,1,Suspend,4.99,9.533
304298ef-5fc6-4f7c-b744-61b877e0cee7,crowd,93c6d3,3,21354,Its a hate comment and is not something that should be allowed,0.5,1,Suspend,4.98,8.852
304298ef-5fc6-4f7c-b744-61b877e0cee7,crowd,93c6d3,4,21354,"It is not offensive, just a statement.",0.25,1,Do not suspend,4.98,5.95
304298ef-5fc6-4f7c-b744-61b877e0cee7,crowd,93c6d3,5,21354,It is a praise for people. Should be allowed,0.0,1,Do not suspend,5.0,5.679
45cf4ff1-2f10-412c-9cc6-c6af7b830e2e,crowd,9fb5fb,1,34152,Repeated use of homophobic language. Obvious pattern of saying abusive things.,1.0,5,Suspend,5.0,7.118
45cf4ff1-2f10-412c-9cc6-c6af7b830e2e,crowd,9fb5fb,2,34152,Uses homophobic and abusive language. Threatens to murder someone in more than one message.,0.75,5,Suspend,5.0,5.197
45cf4ff1-2f10-412c-9cc6-c6af7b830e2e,crowd,9fb5fb,3,34152,Use of offensive language and abuse of people's looks.,0.5,5,Suspend,5.0,9.399
45cf4ff1-2f10-412c-9cc6-c6af7b830e2e,crowd,9fb5fb,4,34152,One message they are threatening to murder someone.,0.25,5,Suspend,5.0,6.139
45cf4ff1-2f10-412c-9cc6-c6af7b830e2e,crowd,9fb5fb,5,34152,This person does not say anything that could be interpreted as offensive.,0.0,5,Do not suspend,5.0,5.214
a19f544e-7e34-42f0-b9b1-0675b9689d29,control,adc623,1,14352,"The user is using harmful language. Saying things like ""I hope you die"" should not be allowed on any platform. He is also using homophobic rhetoric which can be greatly offensive to those in the LGBT community.",1.0,1,Suspend,5.0,5.674
a19f544e-7e34-42f0-b9b1-0675b9689d29,control,adc623,2,14352,This user's message is threatening violence to another person with extreme detail. This message and user do not seem safe.,0.75,1,Suspend,5.0,4.869
a19f544e-7e34-42f0-b9b1-0675b9689d29,control,adc623,3,14352,This user is using homophobic language which is offensive to the LGBT community. The user is also spreading false information by saying that being gay is a sexual dysfunction and corruption of the brain.,0.5,1,Suspend,5.0,4.517
a19f544e-7e34-42f0-b9b1-0675b9689d29,control,adc623,4,14352,"After reviewing more than the first two messages that appeared normal and light hearted in nature, I came across a message that was very threatening to whoever was on the receiving end and nobody deserves to be threatened.",0.25,3,Suspend,5.0,4.623
a19f544e-7e34-42f0-b9b1-0675b9689d29,control,adc623,5,14352,"After going through a few of the user's messages nothing seemed harmful in any way. There was no threatening language, no offensive language, all of the messages were normal.",0.0,7,Do not suspend,4.64,6.891
d0473f1c-a3dc-4c35-b5ea-03f485fddaab,crowd,868936,1,34215,"From the five reviewed posts, ALL were offensive - using violent or obscene language. Easy decision to suspend the account.",1.0,5,Suspend,4.97,6.211
d0473f1c-a3dc-4c35-b5ea-03f485fddaab,crowd,868936,2,34215,"I changed strategy with this account and decided to review at least 5 posts before making a decision (previously, I only reviewed 3 posts per account). ALL FIVE posts were totally unacceptable and I felt very confident in suspending the account.",0.75,5,Suspend,4.98,7.978
d0473f1c-a3dc-4c35-b5ea-03f485fddaab,crowd,868936,3,34215,"Two out of the three posts reviewed were unacceptable. Badly so. No ""acceptable"" account can allow such obviously homophobic rants.",0.5,3,Suspend,3.99,9.713
d0473f1c-a3dc-4c35-b5ea-03f485fddaab,crowd,868936,4,34215,"Two out of the three posts that I read were totally OK in content. The third post was not acceptable, but I decided to ""let one go"" and approve the account.",0.25,6,Do not suspend,4.98,9.382
d0473f1c-a3dc-4c35-b5ea-03f485fddaab,crowd,868936,5,34215,"After reviewing four consecutive acceptable (""normal language"") posts, I decided NOT to suspend the account.",0.0,4,Do not suspend,4.97,6.297
11e61552-c9e7-4fed-af65-15046c58d52f,crowd,3485c5,1,14352,This person was wishing death on multiple beings. They were also using slurs on multiple occasions and coming after multiple people. They seemed violent and unstable and it kept going.,1.0,4,Suspend,5.0,5.988
11e61552-c9e7-4fed-af65-15046c58d52f,crowd,3485c5,2,14352,I would have just suspended after message 1. This was a clear and violent threat. This should probably have been reported to authorities. They continued to use slurs in other posts and also wished death on someone else. They seem unstable and violent,0.75,4,Suspend,5.0,3.621
11e61552-c9e7-4fed-af65-15046c58d52f,crowd,3485c5,3,14352,"They used multiple slurs, attacking multiple groups of people. They did have some ""normal"" post but basically every other post was attacking someone and using slurs. They even were wishing death on someone.",0.5,9,Suspend,4.49,8.947
11e61552-c9e7-4fed-af65-15046c58d52f,crowd,3485c5,4,14352,"While their first 2 posts were ""normal"", the 3rd was enough to think that they needed to be suspended and probably even reported to law enforcement. They didn't just wish death on someone but made an actual threat themself. Also, used a slur.",0.25,3,Suspend,5.0,4.613
11e61552-c9e7-4fed-af65-15046c58d52f,crowd,3485c5,5,14352,"I reviewed multiple posts of this person because all of their post seemed completely inoffensive. They never attacked anyone and everything was just normal, everyday stuff. Even the ""subtweet"" message 6, they were still offering help to the person.",0.0,8,Do not suspend,4.7,10.83
c1c49268-65da-4292-9bf1-aee628702e30,crowd,e73c41,1,34251,the f-word again and wishing death is just awful,1.0,1,Suspend,5.0,6.269
c1c49268-65da-4292-9bf1-aee628702e30,crowd,e73c41,2,34251,shooting someone in the head is horrifying,0.75,1,Suspend,5.0,6.6
c1c49268-65da-4292-9bf1-aee628702e30,crowd,e73c41,3,34251,Using the f-word twice is just bad,0.5,1,Suspend,5.0,9.996
c1c49268-65da-4292-9bf1-aee628702e30,crowd,e73c41,4,34251,mostly positive and nothing offensive,0.25,2,Do not suspend,4.8,10.62
c1c49268-65da-4292-9bf1-aee628702e30,crowd,e73c41,5,34251,positive and thoughtful messages,0.0,2,Do not suspend,5.0,5.954
bca2b95f-7226-4f43-82f4-830afcaac965,ai,c26fc4,1,35241,"Message 1 should have been enough, but following messages could provide some context. Unfortunately the next one is somehow even worse and this was an easy and obvious choice. ",1.0,2,Suspend,5.0,3.681
bca2b95f-7226-4f43-82f4-830afcaac965,ai,c26fc4,2,35241,"It's hard to suspend based on one message without context (while in appropriate, if the messages happened to be about a video game and not mean-spirited, maybe suspension wouldn't be warranted). But the second message made it clearthat it was. ",0.75,2,Suspend,5.0,5.633
bca2b95f-7226-4f43-82f4-830afcaac965,ai,c26fc4,3,35241,"I should have on the first one, but thought I'd look at a couple more for context. The second message gave me pause (it could provide context, or it could be justifying bad behavior). The last one made it clear. ",0.5,3,Suspend,5.0,4.198
bca2b95f-7226-4f43-82f4-830afcaac965,ai,c26fc4,4,35241,"The first was negative but hardly offensive. The second seems innocent, but following the first it was hard to be sure. The third and seventh should have been enough on their own - looking at them all together and even the non-offensive ones seem off",0.25,11,Suspend,3.48,5.818
bca2b95f-7226-4f43-82f4-830afcaac965,ai,c26fc4,5,35241,"There was nothing in the first two messages that indicated the person who holds account 2 is anything other than a good, caring person. I made a slight mistake in not moving the slider all the way to 5 for message 2. ",0.0,2,Do not suspend,5.0,6.748
69f9c55d-cf8d-442c-b519-f31f41ed737a,crowd,970bc3,1,31254,IT VERY OFFENSIVE FOR THREATINING SOMEONE WITH ILLNESS,1.0,2,Suspend,5.0,7.783
69f9c55d-cf8d-442c-b519-f31f41ed737a,crowd,970bc3,2,31254,IT IS VERY ILLEGAL AND CRIMINAL TO THREATEN SOMEONE,0.75,4,Suspend,5.0,6.132
69f9c55d-cf8d-442c-b519-f31f41ed737a,crowd,970bc3,3,31254,I THINK THE INDIVIDUAL IS JUST SHARING HIS IDEAR ON A SUBJECT MATTER,0.5,4,Do not suspend,4.1,15.981
69f9c55d-cf8d-442c-b519-f31f41ed737a,crowd,970bc3,4,31254,HE IS STATING A FACT ABOUT HOW PEOPLE SHOULD BACK UP THEIR CLAIMS WITH EVIDENCE TO PROVE,0.25,5,Do not suspend,4.3,6.825
69f9c55d-cf8d-442c-b519-f31f41ed737a,crowd,970bc3,5,31254,THIS PERSON IS JUST SHARING HIS INSITE AND GRATITUDE OF HOW PEOPLE HAVE BEEN OF HELPTO HIM,0.0,2,Do not suspend,5.0,5.643
a058f04f-b6f7-449f-9463-3ea180669f60,crowd,362ab5,1,31425,I chose to suspend this account because of the derogatory labeling and the mean wishes upon the recipient.,1.0,5,Suspend,5.0,3.838
a058f04f-b6f7-449f-9463-3ea180669f60,crowd,362ab5,2,31425,"I chose to suspend this account because of the life-threatening statement. Plus, it was followed by the act of enjoyment and a horrific description of the threat.",0.75,6,Suspend,5.0,4.709
a058f04f-b6f7-449f-9463-3ea180669f60,crowd,362ab5,3,31425,I chose to suspend this account because of the derogatory comments and labeling. Name calling is always offensive.,0.5,5,Suspend,5.0,5.777
a058f04f-b6f7-449f-9463-3ea180669f60,crowd,362ab5,4,31425,"I chose not to suspend this account because I found nothing threatening, mean, nor derogatory about the message.",0.25,6,Do not suspend,5.0,4.39
a058f04f-b6f7-449f-9463-3ea180669f60,crowd,362ab5,5,31425,"I chose not to suspend this account because I found nothing offensive, derogatory, or life-threatening.",0.0,6,Do not suspend,5.0,5.621
c538d081-2d8f-4680-866f-fb0483428df8,control,7d7ba3,1,51234,They used slurs and wished death on someone.,1.0,1,Suspend,5.0,7.55
c538d081-2d8f-4680-866f-fb0483428df8,control,7d7ba3,2,51234,They graphically listed ways they want to violently hurt another person.,0.75,1,Suspend,5.0,6.361
c538d081-2d8f-4680-866f-fb0483428df8,control,7d7ba3,3,51234,They used offensive slurs and hateful language.,0.5,1,Suspend,5.0,5.153
c538d081-2d8f-4680-866f-fb0483428df8,control,7d7ba3,4,51234,They threatened violence and used offensive slurs.,0.25,3,Suspend,5.0,4.632
c538d081-2d8f-4680-866f-fb0483428df8,control,7d7ba3,5,51234,None of their messages were harmful in any way. They seemed polite in their responses.,0.0,3,Do not suspend,4.0,12.295
9c759a8c-5afc-41ad-adb6-e453251c9f4d,crowd,0ad92c,1,35241,"Very offensive, hateful, and biased behavior and account needs to be suspended",1.0,3,Suspend,5.0,7.568
9c759a8c-5afc-41ad-adb6-e453251c9f4d,crowd,0ad92c,2,35241,Very threatening and alarming behavior being displayed. Very confident that this account needs to be susspended.,0.75,1,Do not suspend,5.0,71.161
9c759a8c-5afc-41ad-adb6-e453251c9f4d,crowd,0ad92c,3,35241,"Predjudice, biased and hateful speech towards another persons is never acceptable in any environment.",0.5,5,Suspend,5.0,6.295
9c759a8c-5afc-41ad-adb6-e453251c9f4d,crowd,0ad92c,4,35241,There is nothinf offesive in this post.,0.25,2,Do not suspend,5.0,5.888
9c759a8c-5afc-41ad-adb6-e453251c9f4d,crowd,0ad92c,5,35241,nothing about these post are offensive or attacking. Account should not be susspended,0.0,2,Do not suspend,5.0,12.741
8085fe6b-72b3-494a-8081-5a0752f8c1c0,crowd,ee46c1,1,51423,"Based on the nature of the comments made, it is my conclusion that this account should be suspended due to the offensive comments.",1.0,4,Suspend,5.0,6.37
8085fe6b-72b3-494a-8081-5a0752f8c1c0,crowd,ee46c1,2,51423,"The vast majority of the comments I saw from this account were offensive, hence my decision. It should be suspended.",0.75,5,Suspend,5.0,6.48
8085fe6b-72b3-494a-8081-5a0752f8c1c0,crowd,ee46c1,3,51423,"The degree of threat in the comments is quite serious, so this offense should not be allowed.",0.5,5,Suspend,4.4,10.161
